sample_id,width,height,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,luminance_mean,luminance_std,saturation_proxy,sharpness_proxy,format
000159.png,432,452,0.9557522123893806,0.61297953,0.5334329,0.47130787,0.19578385,0.24862814,0.27780974,0.5462032984705322,0.2353594660106357,0.15639886,0.011129657078935,
000160.png,327,404,0.8094059405940595,0.53769815,0.4060942,0.2624011,0.19196525,0.14116456,0.1359069,0.4239835244984431,0.1454041324628559,0.2835,0.0151521951283068,
000161.png,511,684,0.7470760233918129,0.5189944,0.45136073,0.38529968,0.2041212,0.20743375,0.22152643,0.4608483993219734,0.2062092914819494,0.1355505,0.0307723607216424,
000162.png,409,344,1.188953488372093,0.51925725,0.4922899,0.45669657,0.18006206,0.17240937,0.1381844,0.4951663387997768,0.1712189041430829,0.071625546,0.0281009085244104,
000163.png,570,377,1.5119363395225465,0.56464094,0.45700312,0.37180004,0.26539463,0.23160122,0.23192063,0.4737540316935378,0.2359840296637305,0.19295947,0.0365451588042071,
000164.png,359,439,0.8177676537585421,0.5054293,0.4041568,0.37568128,0.2286953,0.28716922,0.29293457,0.4238897787347817,0.2739667182876205,0.13270293,0.0178786887739616,
000165.png,502,686,0.7317784256559767,0.63066936,0.5339419,0.4853072,0.10855621,0.13841464,0.1490704,0.5509977892956721,0.1307230552857835,0.14843263,0.0634227954709985,
000166.png,310,397,0.7808564231738035,0.34263504,0.3234226,0.29498348,0.26182586,0.26354674,0.25133106,0.3256581634888315,0.2620437778997929,0.049245212,0.0338027078206297,
000167.png,538,508,1.059055118110236,0.5789827,0.4627736,0.4118269,0.20279123,0.23893993,0.26723918,0.483906546246066,0.2313815919035871,0.18067338,0.017743055213435,
000168.png,500,374,1.3368983957219251,0.632097,0.43921745,0.2788595,0.11869581,0.13944277,0.15607816,0.4687844994305223,0.1346729531459448,0.35324374,0.0391289574055011,
000169.png,369,463,0.796976241900648,0.6444921,0.5023608,0.44603223,0.19973753,0.21297674,0.24808447,0.5286281321934954,0.209242631293528,0.21224783,0.0396811893491297,
000170.png,501,539,0.9294990723562152,0.5952804,0.44945088,0.39632764,0.19725911,0.21830548,0.21835104,0.4765609360878059,0.2112248334585238,0.19946045,0.0165919381196577,
000171.png,504,687,0.7336244541484717,0.5084068,0.37588948,0.33801058,0.20575318,0.26950258,0.267413,0.4014077747604407,0.2547932633368464,0.17059392,0.0227243505245949,
000172.png,501,686,0.7303206997084548,0.6134351,0.54135376,0.46921694,0.2579458,0.21035387,0.16801544,0.5512992896430117,0.2158478197887763,0.18500538,0.0279805681275692,
000173.png,506,690,0.7333333333333333,0.5149352,0.34768143,0.27131817,0.20850906,0.22230656,0.22492653,0.377721878221392,0.216514413186393,0.24378406,0.023941770645945,
000174.png,294,357,0.8235294117647058,0.52631676,0.40198493,0.32674047,0.12724808,0.1107487,0.11981097,0.4231519952357211,0.1143673579905461,0.19992472,0.0103890790066058,
000175.png,299,348,0.8591954022988506,0.46493083,0.34662184,0.26765132,0.1281343,0.13872457,0.1550654,0.3661569758512089,0.1332317724619697,0.20208664,0.0163784396635456,
000176.png,499,588,0.8486394557823129,0.44630408,0.4219947,0.36756343,0.17263603,0.17466281,0.1746244,0.4228629434717543,0.1734896752572211,0.08339706,0.0416106352893839,
000177.png,340,301,1.1295681063122924,0.27640533,0.20199637,0.12252032,0.08314997,0.057806544,0.04686698,0.2121469265654962,0.06210576217638,0.15387613,0.0078939855262957,
000178.png,578,444,1.3018018018018018,0.701944,0.5918409,0.46863052,0.15262243,0.18932699,0.24382949,0.6065152846651934,0.1835094739740069,0.23397951,0.0244538055139224,
000179.png,500,688,0.7267441860465116,0.4550042,0.42828208,0.37785602,0.19492233,0.26154763,0.2370195,0.4303752430251229,0.2445166348098279,0.11179583,0.0091568170652764,
000180.png,437,420,1.0404761904761906,0.63286537,0.47423348,0.3343041,0.12977256,0.16074209,0.18952385,0.4978087353143653,0.154665053234654,0.29850075,0.0238901195139104,
000181.png,510,684,0.7456140350877193,0.71846896,0.6928161,0.6565239,0.07869365,0.08855772,0.097214945,0.6960249375329765,0.0864901740543167,0.065287545,0.0253820194556844,
000182.png,936,685,1.3664233576642335,0.56933266,0.33438116,0.19400486,0.12667167,0.16486757,0.17748201,0.3738273045726856,0.1561262022109217,0.37612638,0.018377182233732,
000183.png,231,231,1.0,0.44598386,0.28780565,0.15986523,0.1737521,0.13405642,0.09050284,0.3122237242427589,0.1366366703245372,0.29003972,0.01380586770907,
000184.png,504,692,0.7283236994219653,0.6441545,0.50093037,0.35778394,0.1814429,0.14136787,0.14535786,0.5208700325431095,0.1443773899350022,0.31644878,0.0208191330626829,
000185.png,510,693,0.7359307359307359,0.44104388,0.3134898,0.21338223,0.16495574,0.16961028,0.18056986,0.3333845853022025,0.1682874975594672,0.2276989,0.0350833764173804,
000186.png,506,694,0.729106628242075,0.5076302,0.38025218,0.32947922,0.21945138,0.20358247,0.21507128,0.403874909061966,0.2055538875435602,0.18195684,0.0268561495305813,
000187.png,510,434,1.1751152073732718,0.57969743,0.43931094,0.36801666,0.18957758,0.24630724,0.2638403,0.4640480916159066,0.2335773433311642,0.21255463,0.0198363888563456,
000188.png,503,448,1.1227678571428572,0.62018543,0.5296076,0.45580885,0.16151702,0.16878957,0.16360229,0.543367900137019,0.1661361086913322,0.16475993,0.0182159582113482,
000189.png,265,335,0.7910447761194029,0.65876335,0.5012221,0.4225018,0.1668796,0.20023592,0.2444623,0.5290781446897731,0.193914770388647,0.2472579,0.0278261424185498,
000190.png,927,687,1.3493449781659388,0.52671224,0.3536417,0.16954431,0.15590958,0.17195405,0.19038536,0.3767596106729796,0.1672785230904544,0.3581837,0.0087768397360265,
000191.png,936,599,1.5626043405676129,0.5144674,0.45083532,0.3742766,0.17851648,0.2017047,0.20110404,0.4586764680888834,0.1952858821394736,0.14082055,0.0119572339414118,
000192.png,500,674,0.7418397626112759,0.60489964,0.40437505,0.27467346,0.15462634,0.16657937,0.17526536,0.4377177850606016,0.162413900852359,0.33068746,0.0132323623338301,
000193.png,686,682,1.0058651026392962,0.30079484,0.268918,0.24579264,0.29024515,0.24448107,0.21087259,0.2740951038396365,0.250623980772172,0.07539576,0.0185863108509222,
000194.png,495,690,0.717391304347826,0.49091747,0.2954515,0.17226966,0.20193557,0.21317938,0.211611,0.3277294807204068,0.2085781613995871,0.31812403,0.0160582844964693,
000195.png,465,490,0.9489795918367347,0.34978688,0.30184746,0.28371966,0.3344775,0.310811,0.31883508,0.3106302105016988,0.3151096699286543,0.06862228,0.0284358762523573,
000196.png,281,231,1.2164502164502164,0.27656648,0.24225228,0.20287803,0.1456858,0.11502959,0.10254736,0.2466889482137529,0.1190946566593505,0.088109,0.0296508079165993,
000197.png,461,638,0.7225705329153606,0.4947405,0.36754948,0.29011557,0.14676638,0.18368563,0.1972664,0.3889240147413177,0.1742327682279341,0.22109194,0.0189625465156236,
000198.png,232,203,1.1428571428571428,0.44384122,0.37876508,0.33388713,0.15754627,0.13816924,0.12767448,0.3893406541688795,0.1410993944506899,0.11100239,0.027349014773469,
000199.png,492,685,0.7182481751824817,0.23506388,0.20019858,0.17215021,0.25996304,0.16747145,0.1380604,0.2058284996525907,0.1840724206101177,0.08001106,0.0289349001961362,
000200.png,393,488,0.805327868852459,0.52075595,0.42549613,0.35159257,0.2238676,0.25952354,0.27833688,0.4404104577584831,0.2514157673744602,0.177604,0.0215129952654564,
000201.png,463,358,1.2932960893854748,0.6621373,0.4735371,0.32122037,0.09746322,0.14281967,0.17375752,0.5028159184335972,0.13403443093444,0.34132212,0.027814503178051,
000202.png,236,259,0.9111969111969112,0.62937385,0.5111756,0.36576638,0.15957795,0.12498498,0.10025016,0.5257228969677422,0.1287137801761946,0.2703523,0.0374528700245924,
000203.png,360,483,0.7453416149068323,0.5817994,0.3794192,0.23727246,0.13115054,0.10209662,0.0742483,0.4125820693932617,0.1059507012362117,0.34395412,0.0128627456998112,
000204.png,495,553,0.895117540687161,0.6214057,0.37669528,0.23942676,0.17680013,0.14061263,0.107823454,0.418737861760771,0.1454532771903193,0.38158458,0.0129852921219254,
000205.png,471,646,0.7291021671826625,0.5283249,0.43782774,0.3440136,0.20140095,0.24757044,0.2465141,0.4501302321320058,0.2362287526552768,0.18939817,0.0081216728991522,
000206.png,468,645,0.7255813953488373,0.55377847,0.49201843,0.40462202,0.1134726,0.12597914,0.15135203,0.4990473889814604,0.1204588150218875,0.18588997,0.0217425328562448,
000207.png,884,646,1.368421052631579,0.48211557,0.4372913,0.37423652,0.20292619,0.21848838,0.22521648,0.4426045463832036,0.2140695616750398,0.13822207,0.0121693469977406,
000208.png,465,362,1.2845303867403317,0.700616,0.5658937,0.4640452,0.15890548,0.15046677,0.13764487,0.5870522606957058,0.1506956277835652,0.23671003,0.0260993617793703,
000209.png,307,350,0.8771428571428571,0.5421017,0.41698185,0.26618832,0.27196938,0.20661494,0.13742825,0.432818604142975,0.2138260721532933,0.2779375,0.0131994672817994,
000210.png,461,643,0.7169517884914464,0.45562977,0.39802998,0.34671336,0.17591992,0.1870634,0.19135739,0.4064256584767849,0.1837166773172232,0.10975888,0.0346451880131831,
000211.png,409,374,1.0935828877005347,0.52989465,0.40525243,0.32562903,0.08954081,0.073090315,0.06504812,0.4263191547108828,0.0753144330862913,0.20380819,0.0223133992957715,
000212.png,481,301,1.5980066445182723,0.4073666,0.3831194,0.34987146,0.20225894,0.19522122,0.17211142,0.3858523443495819,0.1943257560982691,0.06977505,0.0120284255313833,
000213.png,472,644,0.7329192546583851,0.485688,0.37248105,0.30777472,0.18851592,0.2187362,0.23350112,0.3920087801453786,0.2126757064292979,0.17833474,0.035141759333649,
000214.png,469,567,0.8271604938271605,0.7528976,0.6910313,0.59899944,0.087516166,0.0967761,0.10828569,0.6977805237283089,0.0954924903906544,0.15449187,0.0155948621898499,
000215.png,475,638,0.7445141065830722,0.5293022,0.45456222,0.3500202,0.2029859,0.17231964,0.16528755,0.4628674044338958,0.1756060120694066,0.1990299,0.0224748728669104,
000216.png,245,300,0.8166666666666667,0.59571916,0.53380907,0.46583322,0.17174123,0.14965114,0.15495801,0.5421763045084057,0.152721570769989,0.13247801,0.0406319032775975,
000217.png,525,700,0.75,0.57345647,0.4645421,0.40700743,0.18091255,0.23009843,0.2484327,0.4835888999209314,0.2193096758574459,0.16716728,0.0237292900648781,
000218.png,518,694,0.7463976945244957,0.6393315,0.54495925,0.4753286,0.22462475,0.27236736,0.3018337,0.5599464511384575,0.2629365894041804,0.16534333,0.0199787815737625,
000219.png,495,297,1.6666666666666667,0.7232739,0.5476415,0.41519785,0.1659482,0.15406352,0.14272586,0.5754092008548162,0.1553274922432049,0.30803272,0.0290856098050978,
000220.png,290,240,1.2083333333333333,0.6725668,0.5325606,0.39881548,0.26184693,0.23529023,0.17420402,0.5526521729963018,0.2352600261972429,0.27374932,0.0285928008112959,
000221.png,540,708,0.7627118644067796,0.43838114,0.3548369,0.29364008,0.17340839,0.1799257,0.18163976,0.3682786349411852,0.1769678703154832,0.15856363,0.0196912318890411,
000222.png,420,376,1.1170212765957446,0.84648615,0.70705056,0.6256784,0.12793052,0.1677566,0.19907409,0.730903420913208,0.1590351484266534,0.22159044,0.0185574666641921,
000223.png,525,451,1.164079822616408,0.44164348,0.32003862,0.2471822,0.12844191,0.122366056,0.12138061,0.3409040772377067,0.1227732592172366,0.19405153,0.0170239779914082,
000224.png,945,697,1.3558106169296986,0.6661916,0.589648,0.49544686,0.18449317,0.1909479,0.19979064,0.59929494951494,0.188861706097359,0.17511539,0.0274828067393783,
000225.png,953,696,1.3692528735632183,0.45925736,0.36428794,0.29341012,0.22643971,0.23852898,0.22142203,0.3791735069589664,0.2338634962291238,0.16717586,0.0215140716971693,
000226.png,538,704,0.7642045454545454,0.536254,0.3882329,0.27500623,0.24332072,0.21715508,0.20930098,0.4112939571476877,0.220095977973126,0.26507443,0.0225959735696052,
000227.png,280,451,0.6208425720620843,0.4171933,0.28454587,0.19174308,0.15171145,0.16641702,0.16998678,0.3061138886726585,0.1614281383504959,0.22553997,0.0124923959591971,
000228.png,464,681,0.6813509544787077,0.39038637,0.27548864,0.17102097,0.20850188,0.185264,0.16958967,0.2922708402294375,0.1868496107149244,0.21994746,0.0289393124036627,
000229.png,526,696,0.7557471264367817,0.4870737,0.40083027,0.30045593,0.23695649,0.1962333,0.16556449,0.4114754899951661,0.2015746635368969,0.18697375,0.0588858065679292,
000230.png,383,449,0.8530066815144766,0.42901748,0.32198337,0.25709343,0.26274428,0.22701001,0.21217208,0.340068041119217,0.229478754006615,0.18726781,0.0303754263035315,
000231.png,543,707,0.768033946251768,0.5724865,0.5732067,0.5272444,0.1957794,0.14038341,0.116206944,0.5697190971009618,0.1180996623346958,0.15574947,0.0217267675892178,
000232.png,295,222,1.3288288288288288,0.6019856,0.52306896,0.43691683,0.1462885,0.15930697,0.1869498,0.5335684004167711,0.1553663940194209,0.17357549,0.0192362060952385,
000233.png,518,705,0.7347517730496453,0.4442791,0.32427102,0.2618253,0.21414174,0.23810787,0.2292947,0.3451956957829001,0.230472701435205,0.18758008,0.0154893759369128,
000234.png,527,492,1.0711382113821135,0.5402542,0.40666506,0.28756422,0.20146123,0.20747337,0.22653069,0.4266461123008407,0.2031573236007403,0.25987095,0.0278272773392543,
000235.png,250,233,1.072961373390558,0.45890823,0.37840292,0.31627175,0.14097345,0.116970785,0.09780405,0.3910270511309577,0.1201891721100623,0.14281492,0.027365383540312,
000236.png,267,236,1.13135593220339,0.42395526,0.40752664,0.36559176,0.12715167,0.11253754,0.11669559,0.4077575230106225,0.1150367065439284,0.067693174,0.0333018726040683,
000237.png,520,697,0.7460545193687231,0.5743014,0.5053084,0.41441604,0.21518338,0.24985822,0.28690767,0.5131788179148408,0.2417148735178748,0.16774753,0.0152596509985367,
000238.png,539,705,0.7645390070921986,0.51151186,0.4432407,0.38811892,0.13123663,0.1802485,0.19177227,0.4541087368697306,0.1693929657829295,0.14630768,0.0186223825207208,
000239.png,393,399,0.9849624060150376,0.56111264,0.49372366,0.44938797,0.2559057,0.26183063,0.26437712,0.5047536600987163,0.2594939468194381,0.11371316,0.0207714100681739,
000240.png,952,701,1.3580599144079886,0.48203567,0.39790666,0.29869235,0.11492751,0.13688107,0.14961429,0.4083830879290066,0.1320062756505091,0.19051968,0.0278301052001145,
000241.png,538,706,0.7620396600566572,0.56700814,0.39696696,0.3136564,0.1986284,0.20273697,0.20006004,0.4271277605112361,0.1976354650924481,0.25607997,0.0238032176141618,
000242.png,155,218,0.7110091743119266,0.6195772,0.41935268,0.32051438,0.07057879,0.052825946,0.053071592,0.4547681004500197,0.0558116890318468,0.2991506,0.0169088478952164,
000243.png,376,447,0.8411633109619687,0.5959311,0.38314658,0.2508099,0.06583054,0.057179186,0.050025553,0.4192115861154473,0.058315896142296,0.3444105,0.0096897209029785,
000244.png,538,707,0.7609618104667609,0.50462973,0.48967692,0.48300585,0.1081412,0.112601794,0.11169152,0.4921997483265368,0.1113286064426208,0.025635691,0.0471720525260345,
000245.png,950,701,1.355206847360913,0.49874312,0.35355714,0.26722914,0.19714287,0.23272142,0.23640844,0.3782746643317491,0.2233977702427535,0.2320709,0.0193739035824749,
000246.png,364,564,0.6453900709219859,0.5953633,0.4767759,0.37372217,0.17642044,0.16027805,0.15379056,0.4941966317779949,0.1628586040072377,0.22177765,0.027058043445712,
000247.png,387,518,0.747104247104247,0.40833375,0.34661528,0.27711862,0.15102173,0.15363453,0.16129054,0.3550989710340079,0.1528688286061604,0.1316874,0.0283591790921405,
000248.png,355,343,1.0349854227405249,0.3585139,0.26884884,0.16899236,0.11097115,0.08299161,0.0557567,0.2808269082603388,0.0866345019825805,0.18966033,0.0126874990476535,
000249.png,547,434,1.26036866359447,0.7150257,0.55372405,0.43487865,0.29527548,0.25328967,0.21399216,0.5797306726076181,0.2575627939469173,0.28135595,0.0169878938869808,
000250.png,308,287,1.0731707317073171,0.6112534,0.52201617,0.4500772,0.16771007,0.14707989,0.13640103,0.5356664848329576,0.1493608940228673,0.1631343,0.0373210090567947,
000251.png,537,704,0.7627840909090909,0.5747451,0.44181657,0.36974806,0.33377582,0.27672267,0.2606564,0.4648331097231224,0.2866196144612266,0.21050613,0.013592123500145,
000252.png,942,688,1.369186046511628,0.641819,0.49556667,0.28034094,0.15989213,0.17874679,0.17853865,0.5110173869466128,0.1729095592470964,0.36263734,0.0114195220911886,
000253.png,447,1066,0.4193245778611632,0.48664686,0.3991736,0.32351252,0.27605757,0.18596491,0.13110436,0.4118881900285706,0.1974953157367545,0.23415485,0.0124958095194024,
000254.png,566,412,1.3737864077669903,0.69944376,0.6356514,0.583089,0.13974598,0.10615684,0.08534397,0.6454217947325506,0.1093460832919533,0.12281148,0.0360650819921848,
000255.png,463,280,1.6535714285714285,0.7569215,0.594548,0.48318842,0.12450652,0.18769158,0.20665117,0.6210373118142734,0.1691598959250003,0.28191793,0.0171870221961847,
000256.png,533,700,0.7614285714285715,0.7743319,0.5825166,0.431749,0.14936566,0.15197311,0.15932615,0.6125384572069597,0.1497959900525314,0.34612894,0.0088076183323347,
000257.png,525,392,1.3392857142857142,0.6364216,0.5500173,0.49918398,0.16783018,0.21212861,0.21077749,0.5646422042203199,0.2009593709076566,0.13824372,0.0122365905060558,
000258.png,453,483,0.937888198757764,0.6496267,0.60953796,0.56648535,0.07764528,0.08656705,0.090353824,0.6148573969955587,0.0844614527482107,0.083998665,0.0113478278322379,
000259.png,437,466,0.9377682403433476,0.639234,0.5168978,0.3966746,0.09298254,0.102158144,0.12089397,0.5339342592833712,0.101149310992796,0.24210452,0.0113402264039179,
000260.png,497,353,1.4079320113314449,0.736565,0.66021186,0.6034702,0.108933374,0.12918843,0.13666414,0.6724117836093615,0.1249649133426366,0.13360937,0.0077757646399233,
000261.png,531,699,0.759656652360515,0.6391005,0.39594406,0.26929298,0.062199187,0.09033814,0.094115034,0.4386039568591326,0.0817554187839973,0.37046295,0.0130779535689495,
000262.png,546,447,1.221476510067114,0.46626315,0.37312838,0.32786325,0.1877364,0.18669485,0.20374861,0.3896239007144112,0.1864867825138077,0.14772534,0.0220562382738243,
000263.png,324,318,1.018867924528302,0.5772959,0.54762316,0.5460981,0.08581102,0.10076908,0.11551459,0.5535638825161091,0.0952643181456596,0.08388779,0.0152570722424372,
000264.png,355,441,0.8049886621315193,0.58663183,0.429599,0.3628902,0.091956824,0.17616494,0.18339549,0.4583311708965735,0.1564728477574085,0.22766413,0.0180712103697925,
000265.png,437,547,0.7989031078610603,0.5688364,0.6017242,0.58547175,0.10626945,0.12866388,0.1419889,0.5934859676446346,0.1185289428580451,0.097146496,0.0090034685325105,
000266.png,715,706,1.0127478753541077,0.6524863,0.5841772,0.53309935,0.0924276,0.11627811,0.12745146,0.5953746133575457,0.1093188319577372,0.13881153,0.0129492331621076,
000267.png,539,702,0.7678062678062678,0.6568928,0.46535596,0.38339847,0.13465917,0.17177004,0.18639304,0.5005366787362222,0.1619657737249241,0.27472216,0.0122813906221375,
000268.png,949,697,1.3615494978479197,0.7415851,0.5158275,0.41366133,0.16851516,0.15739767,0.15433538,0.5564546702753534,0.1590766525939634,0.3292179,0.0149356149387615,
000269.png,409,278,1.4712230215827338,0.8446836,0.7943208,0.73488444,0.0638038,0.07096031,0.07503558,0.8007434751018478,0.0682086490685076,0.11285586,0.0201222979844834,
000270.png,519,699,0.7424892703862661,0.57907546,0.53246933,0.47270438,0.14641954,0.16799042,0.18903011,0.5378871113493203,0.1627804710227214,0.1438718,0.0215064264995121,
000271.png,499,467,1.068522483940043,0.47212103,0.39875448,0.3251631,0.2912061,0.24261068,0.20514695,0.4088063406044676,0.249882094833085,0.1470702,0.0121888003467065,
000272.png,547,701,0.7803138373751783,0.52911055,0.499086,0.48484346,0.12325152,0.13629507,0.15472557,0.5043069679776191,0.1342298450514982,0.06122786,0.0162170679646562,
000273.png,520,486,1.0699588477366255,0.6201366,0.5051067,0.41524717,0.23206535,0.22348459,0.22424883,0.5231001659856924,0.2226005369921093,0.21064153,0.0131650015950296,
000274.png,519,700,0.7414285714285714,0.6551854,0.6098869,0.5523708,0.15208496,0.14860998,0.14430103,0.6154247965123938,0.1488055852191786,0.103588566,0.0095875185555764,
000275.png,391,282,1.3865248226950355,0.76137936,0.6976044,0.6366057,0.13372867,0.1416383,0.12727317,0.7064199356688289,0.1382014463919098,0.13186876,0.0155776076892927,
000276.png,380,322,1.1801242236024845,0.62215674,0.58863866,0.55575943,0.15414399,0.13227326,0.09858201,0.5937086529674396,0.1335224607429151,0.07863642,0.0095739116743011,
000277.png,730,701,1.0413694721825963,0.6893923,0.5654066,0.47271058,0.1252481,0.16622947,0.19864711,0.5851953838661486,0.1580708205750106,0.21716408,0.0148171279402505,
000278.png,445,330,1.3484848484848484,0.58374196,0.4781482,0.39681622,0.07754411,0.1255913,0.17391108,0.4949406555184587,0.1170951689784149,0.21044002,0.0204741514273914,
000279.png,525,701,0.7489300998573466,0.7040494,0.5687613,0.42986915,0.08909454,0.13464637,0.18247424,0.5875874088664786,0.1258110784267133,0.28452566,0.0209548825330859,
000280.png,504,693,0.7272727272727273,0.6926081,0.54537416,0.4438529,0.087556265,0.090103015,0.09058136,0.569688222132363,0.089107891941545,0.24890469,0.0102494193032721,
000281.png,514,249,2.0642570281124497,0.7260976,0.5047367,0.35581425,0.12638974,0.1315463,0.15106326,0.5411359405562297,0.1251913080565949,0.370978,0.0254335600824921,
000282.png,531,698,0.7607449856733525,0.64657634,0.49402368,0.34251758,0.112824194,0.13701043,0.16515645,0.5155903454558473,0.1321170037488089,0.30624315,0.0208288849021802,
000283.png,523,705,0.7418439716312056,0.6403908,0.553588,0.45200437,0.15164892,0.13807079,0.15949658,0.5647804715588126,0.1397580674648124,0.19738026,0.0194186988950234,
000284.png,530,704,0.7528409090909091,0.51178306,0.46225053,0.4017171,0.04587023,0.07493381,0.09260599,0.4685094283850005,0.0681080106984995,0.12438412,0.0078046265283869,
000285.png,532,519,1.02504816955684,0.699809,0.6272881,0.55501306,0.17213063,0.1909267,0.20107171,0.6377556624913694,0.1865473802334721,0.15333776,0.0111306829075152,
000286.png,416,357,1.165266106442577,0.61835784,0.53762794,0.442096,0.115837134,0.13821347,0.16292179,0.5479413605485678,0.1319307995089961,0.20371962,0.0238530552018984,
000287.png,279,200,1.395,0.6287469,0.56503236,0.49529025,0.16964027,0.18095288,0.19656049,0.5735801913758102,0.176567230848187,0.16263083,0.0212024077285333,
000288.png,531,708,0.75,0.4950422,0.4215751,0.37038442,0.14861481,0.17793506,0.1869705,0.433198796318735,0.1706507089644222,0.14693937,0.0147876167772121,
000289.png,242,155,1.5612903225806452,0.52777624,0.3898518,0.34613276,0.16314153,0.16514674,0.15679574,0.4160042193166482,0.1593599761647903,0.18224181,0.0198728892578151,
000290.png,323,244,1.3237704918032789,0.7533874,0.41872355,0.39358062,0.13226224,0.12371165,0.1118869,0.4878843817102276,0.1223205227889953,0.36387983,0.0212271773426383,
000291.png,517,700,0.7385714285714285,0.7410786,0.59015083,0.59180486,0.12242977,0.2219378,0.2371683,0.6230170658919167,0.2001632274054866,0.18162976,0.0200780157763109,
000292.png,526,707,0.743988684582744,0.62282145,0.56908095,0.5448022,0.13427007,0.16272695,0.16776583,0.5789994058792313,0.152903205833241,0.13876787,0.015085083239009,
000293.png,537,395,1.359493670886076,0.48260742,0.35404477,0.30215642,0.2748936,0.24622722,0.24291468,0.3776041210578731,0.2498935928449352,0.18486814,0.0205443167244912,
000294.png,517,693,0.746031746031746,0.7464115,0.5462744,0.483664,0.16455756,0.14006668,0.13913372,0.5843267662671038,0.1406179089470071,0.26464123,0.0231979001753266,
000295.png,514,699,0.7353361945636624,0.6022511,0.3935867,0.3339234,0.24001324,0.19259803,0.1691701,0.4338417218987748,0.1932436342484841,0.31635165,0.0221319555199977,
000296.png,710,699,1.015736766809728,0.5858824,0.4190819,0.3652626,0.23700213,0.19275494,0.18732367,0.4507764634730061,0.1963387197116847,0.22326207,0.0292233001862039,
000297.png,517,690,0.7492753623188406,0.6591629,0.5563851,0.4553916,0.114686854,0.10760806,0.10689647,0.5709007843193626,0.1085586170187317,0.20449956,0.0165602967632041,
000298.png,515,697,0.7388809182209469,0.6754058,0.5592925,0.4675889,0.16073748,0.16357125,0.18864693,0.5775953936165337,0.1611465031849592,0.21053801,0.0214763948347834,
000299.png,431,486,0.8868312757201646,0.32316276,0.27725503,0.2467474,0.24954246,0.21893486,0.23010597,0.2849892705160112,0.2231260898198329,0.11158127,0.0237668912341295,
000300.png,1250,886,1.4108352144469527,0.7963085,0.6416258,0.5981259,0.07659919,0.06777883,0.06570663,0.6718894343519533,0.06834468033705,0.19895723,0.0096801668342896,
000301.png,1306,878,1.4874715261958995,0.81870514,0.6666981,0.61805505,0.0849424,0.068094835,0.062624216,0.6962308539030709,0.0696811794505991,0.20137188,0.0099774229268947,
000302.png,792,418,1.894736842105263,0.6494155,0.5742432,0.5115246,0.22216804,0.21969531,0.21026999,0.585965969496378,0.2147431237168308,0.1835882,0.0173149324407264,
000303.png,532,699,0.7610872675250357,0.6090431,0.41991365,0.3096393,0.09708534,0.15145239,0.1771953,0.4522305468414561,0.1400983685763711,0.29966712,0.0226481947678447,
000304.png,523,700,0.7471428571428571,0.636768,0.5994356,0.57475716,0.07387419,0.1260878,0.16155927,0.6057305232876564,0.1160792571006852,0.114362076,0.0283287874515979,
000305.png,699,703,0.9943100995732574,0.64959216,0.5624403,0.49740717,0.15896803,0.15177077,0.15406144,0.5764299792684804,0.1497207098775877,0.17417696,0.012953883182892,
000306.png,247,237,1.042194092827004,0.700249,0.596855,0.5013939,0.16396523,0.119923934,0.10494582,0.6119658195229782,0.1241497372173603,0.21042971,0.0149384624107117,
000307.png,299,455,0.6571428571428571,0.6269699,0.56141716,0.4787107,0.18432301,0.2085409,0.22785713,0.5693915930579395,0.2034394005054114,0.17367968,0.0119579963449115,
000308.png,391,422,0.9265402843601896,0.7808643,0.7267851,0.6557416,0.06753091,0.085201144,0.084599145,0.7332284710169757,0.080895910869572,0.12544379,0.0083530393199402,
000309.png,330,226,1.4601769911504423,0.700637,0.4380904,0.3354437,0.14166448,0.12355942,0.11806508,0.4863336636413647,0.124952200994904,0.36493835,0.019902423003385,
000310.png,526,712,0.7387640449438202,0.64871967,0.5921565,0.534195,0.16438515,0.16769421,0.17778538,0.600083703306091,0.1665472467739827,0.12339909,0.0155626998867716,
000311.png,523,702,0.7450142450142451,0.6496697,0.5965906,0.51987207,0.089335084,0.12144829,0.15329255,0.6025101259829029,0.1154831760709152,0.15682,0.015204824549663,
000312.png,787,641,1.2277691107644306,0.5907052,0.5332198,0.47086534,0.06876295,0.10115431,0.08991806,0.5409249005908368,0.0886731820818651,0.13620766,0.0141856548750883,
000313.png,902,670,1.346268656716418,0.52596086,0.45736164,0.40807188,0.23274763,0.22512434,0.22006333,0.4681548120389281,0.2243016739518394,0.13467816,0.0151931477072572,
000314.png,500,604,0.8278145695364238,0.6160618,0.5692031,0.5096324,0.08122439,0.12560305,0.14895712,0.5751706898825731,0.1156019067349861,0.13756962,0.0177952155571518,
000315.png,511,638,0.8009404388714734,0.6623081,0.60220987,0.5632859,0.12811965,0.13912593,0.15851578,0.6122906846414108,0.1364923821787321,0.12537143,0.0175652810364795,
000316.png,798,629,1.2686804451510334,0.42779633,0.3374929,0.3129463,0.18876758,0.21609445,0.21644944,0.3546856822217257,0.209663457807132,0.11828059,0.0275600287857022,
000317.png,792,631,1.255150554675119,0.7284241,0.4877667,0.33314016,0.063481696,0.07388765,0.0812752,0.5278750294632234,0.069417172188378,0.3963601,0.0125336057049733,
